Unnamed: 0,post,type,symptom,description,label
12332.0,"I experience early morning awakenings at least three times a week, significantly impacting my sleep duration.",clinical,Sleep_disturbance,Terminal insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
11308.0,It’s like I have a hole in my memory for instructions and directions. I keep losing them.,colloquial,Poor_memory,Inability to remember instructions or directions,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4094.0,"During leisure periods, I struggle with an inability to comfortably unwind and relax.",clinical,Hyperactivity_agitation,Has difficulty unwinding and relaxing when having time to oneself,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
3688.0,"Reaching orgasm seems impossible, as I've been experiencing an inability to do so consistently.",clinical,Genitourinary_symptoms,Experiencing anorgasmia (difficulty reaching orgasm),"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5111.0,I really can't stand having to focus on anything for too long.,colloquial,Inattention,Dislikes tasks that require sustained mental effort,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
10050.0,"I am experiencing anhedonia, with a marked reduction in my interest in previously enjoyable activities.",clinical,Loss_of_interest_or_motivation,Reduced desire to pursue personal goals or ambitions.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11558.0,I have reduced sleep efficiency characterized by extended sleep latency.,clinical,Sleep_disturbance,,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
3417.0,"Lately, my pee is coming out with less force.",colloquial,Genitourinary_symptoms,Experiencing a weak urine stream,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
578.0,I exhibit heightened irritability and easily become angered by circumstances that previously did not affect me.,clinical,Anger_Irritability,Having a low tolerance for frustration,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
533.0,I'm annoying myself with how snappy I've been.,colloquial,Anger_Irritability,Experiencing frequent mood swings,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
9347.0,I feel like I'm just going through the motions without any feelings involved.,colloquial,Loss_of_interest_or_motivation,"Persistent inability to experience positive emotions (happiness, satisfaction, or loving feelings).","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
7670.0,I frequently experience intrusive ideation centered around ending my life.,clinical,Suicidal_ideas,Experiencing intrusive thoughts about dying,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
120.0,I experience frequent irritability and frustration that are disproportionate to the situation.,clinical,Anger_Irritability,Feeling irritable or having fits of anger,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
9959.0,I hate how I can’t motivate myself to get anything done anymore.,colloquial,Loss_of_interest_or_motivation,Difficulty in initiating or completing tasks.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
4754.0,There's an observed pattern of frequent repositioning and restlessness while in seated positions.,clinical,Hyperactivity_agitation,Frequently changes positions or shifts in seat,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
7887.0,I just wrote a long note saying I'm done and I'm gonna end it.,colloquial,Suicidal_ideas,Writing a suicide note or farewell message,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12182.0,I wake up suddenly during the night with overwhelming anxiety and physical symptoms of panic.,clinical,Sleep_disturbance,Nocturnal panic attacks,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
10523.0,I always think things will end up worse than before.,colloquial,Pessimism,Believing that positive changes are unlikely to occur,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
8525.0,I keep thinking I'm not good enough and I'm bound to be punished for it.,colloquial,Worthlessness_and_guilty,Expecting to be punished,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
886.0,There is a notable escalation in my susceptibility to irritation.,clinical,Anger_Irritability,Feeling easily provoked or triggered,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
8971.0,I feel like I'm not good enough and constantly doubt my value.,colloquial,Worthlessness_and_guilty,Experiencing low self-esteem,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
13003.0,I end up eating so much that my stomach hurts.,colloquial,Weight_and_appetite_change,Eating until feeling uncomfortably full,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
4776.0,Sitting in one spot for too long drives me crazy. I just have to keep moving around.,colloquial,Hyperactivity_agitation,Frequently changes positions or shifts in seat,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12138.0,"My sleep is fragmented due to frequent nightmares, reducing my overall sleep efficiency.",clinical,Sleep_disturbance,Nightmares,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
4470.0,"I exhibit significant difficulties maintaining patience while waiting for my turn, often feeling a sense of restlessness.",clinical,Hyperactivity_agitation,Shows impatience in waiting for turns or in line,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
10557.0,"Every day, I just feel like I'm stuck and it's never going to change.",colloquial,Pessimism,Believing that positive changes are unlikely to occur,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
6999.0,I second-guess myself so much that even the smallest decisions feel paralyzing.,colloquial,Indecisiveness,Needing to weigh pros and cons excessively before deciding,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
11689.0,"Even when I'm super tired, I still can't seem to get myself to sleep at a normal time.",colloquial,Sleep_disturbance,Initial insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
6079.0,Things around my house just seem to vanish; I lose stuff all the time!,colloquial,Inattention,Misplaces things at home,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
6122.0,There is recurrent inability to recall the location of items pertinent to my professional duties.,clinical,Inattention,Misplaces things at work,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
5224.0,I have a regular difficulty in completing tasks as per the given instructions.,clinical,Inattention,Does not follow through on instructions,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
11080.0,I experience significant difficulty in recalling recent events or conversations.,clinical,Poor_memory,Poor memory,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
3635.0,I feel like I'm stuck forever before I can finish during sex.,colloquial,Genitourinary_symptoms,Experiencing delayed ejaculation,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
4505.0,"I feel so restless, like I'm climbing the walls with nowhere to go.",colloquial,Hyperactivity_agitation,Experiences a constant need to be moving or doing something,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
623.0,Even the smallest things are driving me crazy these days.,colloquial,Anger_Irritability,Reacting disproportionately to minor annoyances,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3212.0,"I am unable to delay ejaculation, leading to distress in my sexual relationships.",clinical,Genitourinary_symptoms,Experiencing premature ejaculation,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
1978.0,The prevailing sadness I feel is resistant to improvement through typical activities.,clinical,Depressed_Mood,Persistent feelings of sadness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
10458.0,I exhibit a predisposition to presume that any future undertaking will culminate in disappointment.,clinical,Pessimism,Anticipating failure in upcoming tasks or projects,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
9568.0,I display consistent avoidance behavior toward social engagements.,clinical,Loss_of_interest_or_motivation,Avoiding social gatherings or events.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
4065.0,"I feel like I'm constantly moving, like there's a motor inside me that won't shut off.",colloquial,Hyperactivity_agitation,Feels restless or fidgety,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
4300.0,I exhibit a pattern of interrupting others during conversations.,clinical,Hyperactivity_agitation,Frequently interrupts others during conversations,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
7009.0,"Every time I try to decide, I end up stuck, worrying about all the 'what ifs.'",colloquial,Indecisiveness,Needing to weigh pros and cons excessively before deciding,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
8005.0,"I feel like I just want everything to stop, and that means I keep thinking about ending things.",colloquial,Suicidal_ideas,Feeling detached and considering death as a relief,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1928.0,There's a constant undercurrent of melancholy in my daily experiences.,clinical,Depressed_Mood,Distressing sense of incompleteness or uneasiness,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
3722.0,I experience sharp uterine pain concurrent with menstruation onset.,clinical,Genitourinary_symptoms,Experiencing dysmenorrhea (painful menstruation),"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
5239.0,I get distracted way too easily and leave my homework unfinished.,colloquial,Inattention,Fails to finish schoolwork,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
12283.0,"I tend to sleep excessively, sometimes for 12 to 14 hours in a row.",clinical,Sleep_disturbance,Sleeping excessively,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
4092.0,"Even in my free time, I find myself unable to relax fully or feel at ease.",clinical,Hyperactivity_agitation,Has difficulty unwinding and relaxing when having time to oneself,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
11648.0,"I demonstrate a consistent pattern of initial insomnia, with prolonged sleep latency occurring frequently.",clinical,Sleep_disturbance,Initial insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
8833.0,"Lately, it feels like every bad thing that happens is somehow my doing.",colloquial,Worthlessness_and_guilty,Having an exaggerated sense of responsibility for untoward events,"[1, 0, 0, 0, 0, 0, 0, 0, 0]"
12504.0,I experience subjective non-restorative sleep despite achieving normal sleep duration.,clinical,Sleep_disturbance,Feeling unrefreshed after a full night's sleep,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
13577.0,"I've lost interest in food, and most of the time, I don't bother with meals.",colloquial,Weight_and_appetite_change,Avoiding meals or skipping meals intentionally,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
11661.0,I can't fall asleep right away and usually spend a long time tossing and turning.,colloquial,Sleep_disturbance,Initial insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
4126.0,I find it difficult to achieve relaxation due to ongoing hyperactivity and inner unrest.,clinical,Hyperactivity_agitation,Has difficulty unwinding and relaxing when having time to oneself,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
2781.0,"I can't stop having to pee every few hours, it's really annoying and messing with my daily routine.",colloquial,Genitourinary_symptoms,,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10397.0,Every plan I make seems destined to fail; I just don't think I can achieve what I want.,colloquial,Pessimism,Doubting the possibility of achieving personal goals,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
6080.0,I frequently fail to maintain the location or organization of items necessary for work-related tasks.,clinical,Inattention,Misplaces things at work,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
7713.0,It feels like there's no way forward except to just give up.,colloquial,Suicidal_ideas,Feeling hopeless and considering suicide as an option,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
6879.0,Every small decision feels impossible and takes me ages to make.,colloquial,Indecisiveness,Taking an unusually long time to make simple decisions,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
7239.0,"Every day, I'm fighting thoughts of just not being here anymore.",colloquial,Suicidal_ideas,,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9506.0,There is a marked reduction in my interest to engage in recreational activities.,clinical,Loss_of_interest_or_motivation,Social withdrawal or neglect of pleasurable avocations.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
6193.0,Why do I keep losing things at work? This constant lack of focus is driving me crazy.,colloquial,Inattention,Difficulty finding things at work,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
7323.0,I can't stop thinking about hanging myself in the garage.,colloquial,Suicidal_ideas,Having a specific plan for committing suicide,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
436.0,There's an ongoing issue where my anger results in physical aggression toward people.,clinical,Anger_Irritability,Physical aggression toward people,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
10601.0,"I feel like I'm trapped in a cycle that never gets better, like nothing will ever change.",colloquial,Pessimism,Feeling resigned to a negative or unchanging future,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
7495.0,Thoughts of dying cross my mind every single day.,colloquial,Suicidal_ideas,Having recurrent thoughts of death,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
2833.0,I keep rushing to the bathroom because it feels like I can't hold it in.,colloquial,Genitourinary_symptoms,Feeling an urgent need to urinate,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
13025.0,"I sometimes find myself eating way more than I can handle, till I'm painfully full.",colloquial,Weight_and_appetite_change,Eating until feeling uncomfortably full,"[0, 0, 0, 0, 0, 1, 0, 0, 0]"
5437.0,It's like my brain just won't line things up properly.,colloquial,Inattention,Difficulty organizing tasks,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
6623.0,I can't decide what to do and just keep pushing things off.,colloquial,Indecisiveness,Procrastinating on decision-making tasks,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4063.0,"I'm always jittery, and I feel like I'm on edge all the time.",colloquial,Hyperactivity_agitation,Feels restless or fidgety,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12024.0,"Despite lying in bed for hours, I am unable to achieve a state of sleep.",clinical,Sleep_disturbance,Insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
12355.0,I can't seem to sleep past 4 AM no matter how hard I try.,colloquial,Sleep_disturbance,Terminal insomnia,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
12752.0,I often become aware of my surroundings yet remain paralyzed at the onset of waking.,clinical,Sleep_disturbance,Experiencing sleep paralysis,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
410.0,"I frequently exhibit verbal aggression toward objects, including shouting or yelling when angered.",clinical,Anger_Irritability,Verbal aggression toward objects,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
6953.0,I get so anxious about making the wrong choice that sometimes I just can't decide at all.,colloquial,Indecisiveness,Feeling paralyzed by the fear of making the wrong choice,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
4555.0,I am constantly fidgeting and unable to concentrate for long stretches.,colloquial,Hyperactivity_agitation,Demonstrates difficulty in engaging in tasks that require sustained mental effort,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
2024.0,I consistently report experiencing a void in my emotional state.,clinical,Depressed_Mood,Feeling empty,"[0, 1, 0, 0, 0, 0, 0, 0, 0]"
707.0,"It feels like I'm boiling inside, and I just can't let go of things that upset me.",colloquial,Anger_Irritability,Experiencing difficulty in calming down after being upset,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
908.0,I frequently experience disproportionate anger responses to minor provocations.,clinical,Anger_Irritability,Feeling easily provoked or triggered,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3890.0,I am unable to stay seated even when it is socially and situationally required.,clinical,Hyperactivity_agitation,Often leaves seat in situations when remaining seated is expected,"[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12616.0,"I consistently feel anxious and worried during the night, which impacts my sleep quality.",clinical,Sleep_disturbance,Feeling anxious or worried at bedtime,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
9629.0,I can't even be bothered with the things I used to be passionate about.,colloquial,Loss_of_interest_or_motivation,Feeling indifferent towards achievements or successes.,"[0, 0, 0, 1, 0, 0, 0, 0, 0]"
7320.0,I have developed a detailed plan for committing suicide and have thought through each step.,clinical,Suicidal_ideas,Having a specific plan for committing suicide,"[0, 0, 0, 0, 0, 0, 1, 0, 0]"
6777.0,I avoid making decisions because I can't ever choose what to do.,colloquial,Indecisiveness,Avoiding decision-making altogether,"[0, 0, 0, 0, 0, 0, 0, 1, 0]"
12778.0,"My episodes of sleep paralysis occur frequently, resulting in temporary immobility after waking.",clinical,Sleep_disturbance,Experiencing sleep paralysis,"[0, 0, 0, 0, 0, 0, 0, 0, 1]"
